tier,rank,summonerId,summonerName
DIAMOND,III,3rvcBi7LzJ9tSGW6anA4DW75XNyEjp0v04l6nYv4eXsCVMM,50키로 뺀 사람
DIAMOND,III,ZT8CTC2UcbdyTSsol0u6_eeqs-sONv6gmez5hVvF2jjNWg8,수 강
DIAMOND,III,GV0693dVxrsBKlKyqNE_ozcPVrQ8dN9Ro5J6wPuZOHxGejM,그게정말최선이니
DIAMOND,III,0FKEvM1q2Qz625JugeP9mfRfHwPKbpHXlPEifsaMRZETj3k,이기 쿵쿵이
DIAMOND,III,zdCL1rrwKvkSYStBQZ-y3Bf6yt3pZsz4yZgItYjVpn3OlA,ReachS
DIAMOND,III,LU43uy4C8Ugk7vDmY0I6nTfPiTB1ttfxmVBA648usfNVv1I,지글지글지
DIAMOND,III,8rRAgoRCx-u2cxU_CSKWVTLxtpJTp7Da-ol-nqVgcrA02Q,키보드
DIAMOND,III,MOONPVOlja8EbqS6b4-cudESER7IbRiRXPWl_qOoirh9Ufs,히루봉
DIAMOND,III,4JvpUkHivaNjAt_stGOkrtrpw1Z33Drsf9_oxkgxPHlKk_g,오프로드출신
DIAMOND,III,9jfx56QexvTO4gAU7UoRnVutC8d91BU6sqvDCOlv9ELa4Q,리오곰
DIAMOND,III,0DIxjEvWjTK_-xpW7EgUGL-3OI7Q8HmI88FrniwAAlcclQ,십만달러
DIAMOND,III,VlY1w4-91-zTqVKhqKWnydfQPLEyumbqNGWWGF4lA5X1J5A,Katarri
DIAMOND,III,N1QzI2mSNa618qR-03g_JCe2So3ypsquLwbRKfT408MLRxc,탑 선임
DIAMOND,III,cJdwFt5zY9FPj1cZcrTKoDWA0DjSghTmNzsgqLx05RAk7ps,프린스0
DIAMOND,III,w1CS5OGgRwF-F1g5dx0FRzWyaakm2wpR_fe3b1eqU0qxgBk,최은주쌤의오른팔
DIAMOND,III,CDUXEWPOdWa2GlqOsmztLu34a_hLK-QenFtYd393SgkLyo4,폭군아지르의맹습
DIAMOND,III,fGpm3ekUD6kH8TJboSdez5OiaEgn-Eu373oVdgfk4DAtfQ,MuteAllWin
DIAMOND,III,sT-dBrX8NZT0qbyVacLK2j986Dx1_4dCXeSYT8TuS_RP_80,수택동 판다베어
DIAMOND,III,bzF1rQXrXrRJegoCUS42jU3dgJj8HsQTgY4gLIH1x9D_7A0,SBDD
DIAMOND,III,ooDshoBRX_NNlzaiMVL0-ej447rg8S03YMB3xBtTCmZX9OU,최온석 클라스
DIAMOND,III,k_IyDTtzwoqPBY090UtFPNf2pZWTLRG_5Iu3SxIu2OAiPUs,똥 개 밥 줘
DIAMOND,III,woID2WwalgFyh-itV95Su_qaxqjq8T1qvJI-PLLPvjTr2KQ,원딜버프좀부탁
DIAMOND,III,AlHnYKURPIWMVrdIAoKkjuMWQRNOpFnNqPxHij28SycHBno,pvvvp
DIAMOND,III,wvgHK-vhtcw-_H98mkF5m3jLeII8KOGjAYXBfiz-VROoP0Q,김 승 효
DIAMOND,III,CLPHO6akNZ4t2owD4_o8mmUMMQw7DqBkB0_aVA_Z4F2hXyg,미야지
DIAMOND,III,I06cuIpymVRxCzJ-JbvMdEzjbSKD7JBRak39nOOeNOX8GuE,쥐 독
DIAMOND,III,2DGcFAtOVNqKi_O5wyeKTJ_N50j_qva6FlUPBqRSeVD507g,뜨아얼삼
DIAMOND,III,AOnA1RjsklQHETy0ndqrkRm1ipqRHMDXVGsFpYUMcdO9zPI,올라간다다비켜라
DIAMOND,III,KEOUnJGxv0RrEj9_YylJiscF1jg61m1KpxBs13G1-SFykLQ,영 준 영 준 잉
DIAMOND,III,ZmbltVdRWfgq2TBUqGaWjX71ZEBo1frostY9tPZWOqa38bA,내여친개귀엽
DIAMOND,III,nSwY3njXNJWolspBXNLb1wqeKED7tqt91iURZeOqw13Z_Zk,igiveupxd
DIAMOND,III,lfHQqSnHSGfKkjQbTzLZ0ndURHEl_3E9d7EZPyW1x9L6y3E,대깨 침팬치
DIAMOND,III,uibAYw3dvJTb0sfwQENx7DtWu7l7DRtQU1X06Q4RDl7Pwg,안녕하심니깡
DIAMOND,III,ffEVvp-_gEOGZG6K_XEMY05uwmuYkYzq2uY0TFIcM2z7qQg,My life rumble
DIAMOND,III,IdQfr1iyElch1GQiAU6qkm_HC5nv8Ace4Lma8SmiSip2faE,유미머신건
DIAMOND,III,LYr4uLjkPLWmyz4O7u-_RJrL9W6_9GR_7Q8fvtDrE7kuNCo,뷘 허
DIAMOND,III,r81pR8LXQXKS8zjts75yQqf3B4ih3jEhnzYJIQ_eIfLnq-c,장로 스탄의 편지
DIAMOND,III,Q2w4QJtjQ4P3bGF90nA8ThKDXFzDZlF0vJAaPDCuJuZuxg,꼽냐 맞을래
DIAMOND,III,CTgjjZ-rl5TBplo_N6lNLm9fmlzHBfZ5ajfM0u5c2mWRqJI,너곰애
DIAMOND,III,4vYPHkz5677mKwAOVDx34vyPegkCTvNKewfETZF9yUGseQ,Hiulo
DIAMOND,III,BL9y9xOGFIRJoBTK-d0lrg9yYEePz5q8zVwgP3_5ZgloCTo,전 양
DIAMOND,III,E1AHThdNmEvaiuJ270Sb_adPh20sVUTbfw2KaUtbZ4zKE-E,헐몽몽
DIAMOND,III,J3qWPxbgt6lgDKwMLPLr6PP4oFHGtBcpWyUEOFsZ3VljtJM,maalhyungtv
DIAMOND,III,rv-kOkswb1cqdFbBT8bsc1-lpcvYB3y8dLDVzlswkEc-PxM,바이브를느껴봐
DIAMOND,III,boJxwkFisSh8Td-_0wvZZ1Qm2fhSWJAcNuoOOQOGyfqo664,김선판
DIAMOND,III,9cXF0zcxoqOMTSwIV7Xo8RJdE9G173nl4oEsbZ3pm4CEn0A,tjdgwo1
DIAMOND,III,JmiN1f8tmjI8Sx2ktRBnwp5Dx68pEPmdWJCKMbgdhdgHWw,빠끄준우
DIAMOND,III,l65Jl7NNxSBBsdRx4BUg6cMw_hSi33fHK2XQn4jV5M9PZMY,세상이 좋더라
DIAMOND,III,4Wl1LFkIYQ2Y3B-r-RlRu7u7ENI39e7BeDSdusm7BbVY5w,진우영
DIAMOND,III,qo5pggnexRgXJ1oxiNrEHHJ5u2070VVz8OtfgdKgeWI-nA,즐거워요행복해요
DIAMOND,III,4XOBHEbjSAnGhZhNOyqhdRX2R6O4Pd4eb_xGbI6pIgZvdWI,하리화
DIAMOND,III,X9Fi9d5zEw_kFych7OxIaBVHZLiMLj2igNMmfG3mJiNgEjY,범고래는사람을찢
DIAMOND,III,Yg3uCLqLGINxZ2DnRjtdol9LJ2YTub69Kw4ZtB3cQ_X4vvA,하양연화
DIAMOND,III,m6epYv-iEe3-SRsCV9Cxf8Lr9z7_3YdBGYcQLYEEqhszk10,오비도
DIAMOND,III,crChInlYlKcV0MOtp9ONtFys3PMAV_GoWi-mfoXu5bc_yVc,bocchi chan
DIAMOND,III,-_uQTqMpiDRODXoIiGNYPSV-l-kkxokLdu57pdBEsdjpT-U,레몬 크림 마카롱
DIAMOND,III,4WvLT_wKqL7OogyEuInAmYBz2jljaBitFbkEL0zK_yN0mg,돌팔매 넘버원
DIAMOND,III,-kxsxzKZ58PedwcAW6B2LdGNeATd5NQ40UvavHXPHwIgWy4,나미킹
DIAMOND,III,1yHowqH-ik1t_kgFzDPM7mVAq02kVZ3-7ssENYi-dHenaQ,니달리달리
DIAMOND,III,tcKOryo5NRzg0WSpqfiTZ6nZCqlgFAu2DEzZEn8vrrU6uA,불안해하지마
DIAMOND,III,vTai-DbgiptnaWWXaMo3L6WWXbw18f_6Fhm9iZ9k_esIdD4,두루치기밥두공기
DIAMOND,III,M8WToCSkskAkdAAy5sseLH3Vj7sTKpQifk3v-tStp4Yq4-8,큐El보0l
DIAMOND,III,Nh3Tkpg9tZvyh0eJ4X4iE5RUtKrgy8VW3dfUlqcMDo-fZg,P 주세아
DIAMOND,III,_BA9UqqiRFjby2z4irAftPOMWaKrLGIBXty--TOzyUbEsYw,감전된 볼리베어
DIAMOND,III,66ndTsCh5KrwSyZxBdI094nYc0k84v4H8fXXUGNj7FOcAw,llillillliiillli
DIAMOND,III,FFa_Xg2pL9UUNE7B4WBuCp_SN3wtjzTfL9XyiCAhg8nvfg,멕메기
DIAMOND,III,UeAoHRgX19Wy1SWc2JiawE3sis5JWoc6D8FEqH4YfnlNBMQ,카부츠지 무자식
DIAMOND,III,lWESZGaP4gogHwlFnnZeIkeQFezgqR7mbxII1UmADzrJP1A,메이플시나몬와플
DIAMOND,III,GKSNLdPE73zZtUzSNOgh_7Km8vvY5MjziP_kJBsvQn9Kg2E,꼭  달
DIAMOND,III,yW6q7098SlZMBeUW3wk7jozzjFAT6kttvZt8e0CCXVLol78,아뇨 저 뚱인데요
DIAMOND,III,sVJ-xzyzDJVmPD9iValgzaDWjf_F0kUm5oG0mWZtAE6uDQ,jo재웅
DIAMOND,III,e1F1sZoDyvYNmDkXxlDsBWdLm1yC_7GKng_4Nmn6pGkDDRo,쩨리 FAN
DIAMOND,III,QRLGb2SmEvmy42wIGulloP6omSngsroW0X8hlNPHoCKLznQ,야옹냐옹고양이
DIAMOND,III,QjOnTTssPFkBcbVYm9O-FUBtzmVhBd42jaHgyXROjp1JbQ,냐미냐미
DIAMOND,III,z9AeVjZ-8SrKWlH2E6yNxDgn2rMvbI72WJhKVKkNY38DESU,물대포03
DIAMOND,III,Jbwh3G6DCAjw4JYNkSFQ6kLTPtlGtR2487LMCLgeS_zj-YA,Arnold Adolph
DIAMOND,III,_ucehOoWVrlxbi32xV5mdnNLxSZ9gBxwodHekX7em_zB4FU,송단비
DIAMOND,III,3RganN9K90RpXUIavB6czBUfwokVFpd7ha6aA-gUMM0E2A,내 고향 플레티넘
DIAMOND,III,I0wU3VlPi3tNkMafh0n9HufDtwYFLRqDD4AkraJU1popQdQ,FINALS
DIAMOND,III,P-QBA-BIGBQhNsXiw9_d3zky8DCzDYXz0F3Bb_M18SZFKw,midnight shaco
DIAMOND,III,NTNbI0ug0DRl4bV7wF3GZaWNxzLDwScGWU3Rj9pIJSHbgRU,카리브디스
DIAMOND,III,6D0-YD2iGe2_1CO14SF2wNhKeijlVB6mA_-R_SJN2dLEE8Q,NochatFreshgame
DIAMOND,III,vXupUu4R-rf65LwubQoatoWh3qTPxEJMv2xR-N8TjTOrQ_w,꺾인 수정화살
DIAMOND,III,3eFAk86f9y2uTrs-2strNOepzJgYOjA2zs3Pi6oUns6TiA,Neroli water
DIAMOND,III,Vgbkp9Eeor5QsMGDvzRBzwHK9B7_1RcdmZOr2ydn4u-wcNY,횽 빈
DIAMOND,III,Ab2_6KHcINaGiD6FaPCWkE8pKY8dpL-j_v9YAQZYyL_HDQ,요도맨
DIAMOND,III,zNcnFUcuzBWdJ8j7MHI2-hTSW6E0gmhNeYlrjGqY2dyCopo,태일 김
DIAMOND,III,UMg0PZZ67VnLxa0reKLQ1cuscIBqvTkt9pOwS2tP_F3lT6Q,커브온사람
DIAMOND,III,DV1WpVMSxqYf1WOGwnyKHcDS9wuU5wBRAqNuGJHaNmDyP-I,저 왕귀챔 할게요
DIAMOND,III,WC_GSkIwBx1jlf9N7wvbTQsD3xtx4vF8lFBM9PEEMC5RSA,썬스타
DIAMOND,III,5g3X99fQFBcqozdFfdAICWytekloMmOsiHx3bHK4EURlGjE,니가 못한 숙제
DIAMOND,III,-Lm_1QC8kgcV4SZxyo1ixApF6RBOhACuyvi8JUG0rkFvzA,애기응애원딜
DIAMOND,III,HQKi8FgyOcipAt49e4YwV_7ndW2x-a9uSk6jkBVim4vQ1dg,고레왕자
DIAMOND,III,0ZhTRFyExy1lm40BWeIK5aObPVLu4fpUNJFxDigZb3UXlpc,이시란
DIAMOND,III,qhJFZZgLgSYkgj2YB8mymTZhMdrDlwb_EMHvPvnCzY5Z_qo,순순히정글주시죠
DIAMOND,III,nGWggedNkk1-Ux3b4v5snYsJ1F8s9k4yLTBVD3IQ5k9_Zg,T4LK5
DIAMOND,III,MAT5kz0MlyUVLx-V4ynbn7Zkl1lAvglbVsHvP_RDaI32KQ,쁘 찌
DIAMOND,III,aoyNhuwS5iR8UJRnpvtowvYDoTc92ykYRHDNfrcNe44W-5Y,Deer you
DIAMOND,III,ZlkNrJI-ibbXuWtiZH8zZaPvpIdR3UxJyBksY3U1kVULQXQ,잘하는데뭐어쩔래
DIAMOND,III,Ik_JDv_sU_ZJxTsi_kyyEWvwl9pjvXtWJyBfSodVAFjjOA,짜 밍
DIAMOND,III,OsXrSC3tSlSpBVKOj2Gjbz5oGnr8u3SRMwOZ22GyrwQz9uA,동혁아뭐하니
DIAMOND,III,1YEfAkgYfttMuV28fjTDs6WqwQzwRaOWfAGEsgAoP3jnQA,안마방
DIAMOND,III,IEMZTufo2rOD0S34qAxtWIPeMtCK76foz3v7SHrTdpuaOt0,실버 리신장인
DIAMOND,III,ndmXiF9-RWtmHAD5Xg1cYKrL0z8nNKKkDR8yCXytf_ymEpw,Alexandr XI
DIAMOND,III,DJvsy5np9tFhRJysb745wSSGlud2lenuYlBoGvNz9AToQPw,솔킬본능
DIAMOND,III,HKaHvLt7EaCnxRZ2yoXvPlzTZ2-byCmDo9IyRBgqZYHO3J4,하고싶은데로계정
DIAMOND,III,1XDeE0vvaEeBxtzCy9QG2I4rekhjodtqT-LfYR1I6NTLirI,사차원의 벽
DIAMOND,III,yRkdO8uoJUd6twUXBaxJoztFgJQvc-dtHcISnBZ1MA65YAA,민소금
DIAMOND,III,4cHT0iKFZMJspDAyxsQ86VFux-jELGf2o7c0gMKP3ks9iQ,욕은정지
DIAMOND,III,3OaLZ61dvhRoNhv-5Fuz_uECbAtP1J12k5NAPNBUrfGaMQ,캐니언 오너 나
DIAMOND,III,w2ahuJtsdRXALLbtBt16ER9KNJNIy9iEPlaW_YlQ4ZLKdSw,봄향기나는날에
DIAMOND,III,TZrUwcChATk6ioOpXG8eteod98ojdgO1DPqRvDpTLnCfP9U,Sigan
DIAMOND,III,QemG1mioG2ywKg5L--o6NU_2xmacilroIokJSXrfjHpXwQ,냐 물
DIAMOND,III,TIqiQjgZ8US-McgS3HxQTYWjJ3DG4NuEKeSF7YGwtFi5jkU,삑정현
DIAMOND,III,wZkrzq118ZSSpSZpUqxVYTS05dIadXPdUlTSiqb2QRHWRQ,대 촐
DIAMOND,III,REGzh0MhBNWT3YpnlNnsxw6ui9bDJsbg6FIOscSHevxVoQ,단발이 예쁜 사람
DIAMOND,III,NtR1nEa-IN-EX3Bcq3wnHTU213CTTx-L33lXNSbVgjNUl7g,내아이디뭐게
DIAMOND,III,vR6ddqtNCwiwLr-XW5-fwyEMz2Qf_W44IjdEaY8df82CJV4,클라스는영원
DIAMOND,III,bcj69KSq3DGsYlRvbCo76VQoDcPTm17PSrcyeVA15Ge2hlg,밥그릇도둑
DIAMOND,III,7Kn5zwkwSV0z7IgZn85VMUVlXIngw6DvTItQPupM110sFQ,코드명 0000
DIAMOND,III,81Ct9jNFjyTvOgrXoh0CezHV-U0JLtY49DNPXijCUoBIdA,매사에진지한사람
DIAMOND,III,HMUvzTac4b4DQpHlMgUUCktCxDR16Kpk4VxnkXEmRRhutg,송 시호
DIAMOND,III,KAzLX7iWASukAIdDcBbxInsCdoxEfotjVGGVghyna3cBa3Q,O5년생 피지컬
DIAMOND,III,bcj69KSq3DGsYlRvbCo76VQoDcPTm17PSrcyeVA15Ge2hlg,밥그릇도둑
DIAMOND,III,7Kn5zwkwSV0z7IgZn85VMUVlXIngw6DvTItQPupM110sFQ,코드명 0000
DIAMOND,III,81Ct9jNFjyTvOgrXoh0CezHV-U0JLtY49DNPXijCUoBIdA,매사에진지한사람
DIAMOND,III,HMUvzTac4b4DQpHlMgUUCktCxDR16Kpk4VxnkXEmRRhutg,송 시호
DIAMOND,III,KAzLX7iWASukAIdDcBbxInsCdoxEfotjVGGVghyna3cBa3Q,O5년생 피지컬
DIAMOND,III,X5DghNCp1GzsKfhONst0cz-uoz7j3ccjciIYW9bmfADKZw,손이부들부들떨려
DIAMOND,III,yl4FeHfF7NM_GlJehJEZAec1mtjzMOcA6L9AkGgjSTcK1g,도박하면패가망신
DIAMOND,III,FQm5Xz_DZSRzmnRYR9R7Qw2K48OIyBfclxBjsZEsKEJ2TSU,아직도 여전히
DIAMOND,III,dWAICd3ulXfRN4xfETaZTL5fEHRbEY7oGUaBOYMwmxUPfwM,qkrengh
DIAMOND,III,EponBhRgXKzBpKQEM25fv_XtOzi9gOU7XIPaz7vV0dBy8A,종 서
DIAMOND,III,rzj-3sN4P3UxPOiFVvTy1gJvVkQP0MmaAAkojMPypld33Q,Die for me
DIAMOND,III,zZDj4gbTSbqgS-E5JHeA8RZLbuhj7OHe4YrgFWY69PRSeg,타마리안
DIAMOND,III,GmwDMBSU6cphBGgIdTJksLbE9AHiBPCmZtd2I4lOXMRpiQ,빛 빈
DIAMOND,III,B3x1tBy0X_WVgg_SoZ2FD7WJqWVqW6PpfBRWSFTwZ3Omx-c,채영아 사랑해
DIAMOND,III,nfdP438B_p-e2w-TGKe0MSoq6bY2yFUBaJVB5qHtO-RBkA,정명권
DIAMOND,III,OQd58sHNPk7OJUH4rJwF42HyVe_dEPoxn1DPgwb5wbqM-TQ,탑적당히좀해라
DIAMOND,III,pJwUG0mx9kNn9QrbRvA95xuSubUwmSwKQkPxtIheaTQ4yA,Snowsong senpai
DIAMOND,III,tVxoPONaqt2qrhy8u7d_7V-8nb-5G80xCFMDlZuizrmbDg,코인빚갚는31살
DIAMOND,III,xS7Y8r4Nqvrl1QYzphvfyss8viwN1mkVChQUXyLKopYDorI,Godtol
DIAMOND,III,b9wkqbIlSPxLshIdYUnmHCJNzgpeuS59ely1eMyGeUm16w,highking
DIAMOND,III,WxVt1gyJBI6yRh-EauISzWXVTaMZyJ5PRfcvr7pR_-13MA,pleasantly
DIAMOND,III,PRncVdj6WHKu35Ed2eurUhKFhKUk4vfcECCO4uyk4XC8h8o,WMMWM
DIAMOND,III,1-_ks6iBulAvAaekL62CK0N9B7K0y5eVYTqLEUVXr3p0aQ,webro
DIAMOND,III,vo33vhCbDT-jvYRZxNIg9JTLXcRkED_Gdp01sbyBWo6BVg,우똘똘
DIAMOND,III,9sMufXwTsCFKmqFjv5jc088JlaohcMU-i08yxJZaNLokbg,길가다넘어진노인
DIAMOND,III,5KsnERmVQi3msBnY9sCSdyyIvGj2zA5oCi_iGDrKYlCupw,calivan
DIAMOND,III,I0fKGtQ1UawUhWOxzHRXc3E_Cscv5VMqFpPz-gf_5ztn4Q,뿌러진검
DIAMOND,III,Je5nC5dEphx57zT1jqxWS1IDHknvpNLPtutD86Hpg9m-1z4,내가널Apdo하겠다
DIAMOND,III,lGV8tI1k3R2AB0TH-DJyKGhtGrhpbXK_OWEcPFjOgXrym2U,이터널 Snow
DIAMOND,III,GpWLG7vrO9LEQ6ImrZdt7GrwuMGemyvsTt183wz9Wi07LNI,땃쥐는배불러
DIAMOND,III,tggpcTcsjebs-qHriwJkngB7BYQ5A5WwDoCgk6ufvVJAWsM,탑은죄가없음
DIAMOND,III,3wUp8ddIOUi8oD6AKXLzkwb043w5qzlF4Six9VrwbH54NA,R키가고장
DIAMOND,III,TWFkrl8qCNQXmjDO_eoVy2AXUmaIGimuVM12UPiU60hFnA,무기력 증후군
DIAMOND,III,f5mOaboAAVGMqAmpMz7-Srltarao_qmn2Hr1eWrBIkvF3A,신건우
DIAMOND,III,Ahd8hjF5z0KJefrlziyaYIhNvidbmEMy0XIuVJjbp5f6BKw,zapa
DIAMOND,III,lBXnPV21xtAeqO9VksfcKUOCg2V_cpCJ8jr795bjkdE-dQ,빨 탱 이
DIAMOND,III,ly5OM863XOHBLMU8qlRrG-NHyKombzfeqkXY7g2oMEeslzE,에코호출기
DIAMOND,III,2z1aI4ckUaMcT-y-rWBCtlIK6ZZ13WyEsPsd9XOxljJ0cVU,그불멸
DIAMOND,III,RVTTY_4kAr2ditKzDo96wtMY1i9UxcvCgixqZdT_69HjnGg,볼베잃은 오른
DIAMOND,III,ViH9hG3CckXScFCXxyYGEexPUPJV660VNjXXmOIGiT5K6Xg,Deniys
DIAMOND,III,-Mtfp2Ix-uABOcZ9iMY6CnYV5qOvF_VeSowLlgeBp92F4so,너굴먹
DIAMOND,III,EeJPvwjwDftYjQ9L8DDSQ6fh_4KgeVF_0eDLBmj_awbmWEo,라보끼잉끼잉끼잉
DIAMOND,III,FYyMA2jk1-tUsWsyG1p6PmS5UxcvsChp5NDoMdYnKxwC6w,감자삼삼
DIAMOND,III,OutbAZteqcrJO25HJH3RWNefBRuFe18Ni-pYjLfgvosEqQ,기분나쁘면 차단
DIAMOND,III,ThY-KFLsVLavwtY6WCUmlfnF1p7jprdnqVSdVP1HwTNNow,용대리 마린보이
DIAMOND,III,zt5ERjYIUBynrj2cY6SKAuXdJYBwWBM3b1CZZpDB5cuCzw,EnterOut
DIAMOND,III,dg4z1YlL_YpcpihB9_I1vOVHzjBHlV8m8TO0Z-fWemTvWQ,개녀리
DIAMOND,III,vrcPyclNF9J36OHC7E7ykslJlnKTxivA-reFBWH7A0xW3g,아우솔 서포터
DIAMOND,III,UwlE_Egawn1YVdNkZW-1sKSOzqDot8lXc8dJj_rBjJJxP1g,yang1025
DIAMOND,III,Zolb7EsG2bpVsFOK7Ab7aKA2ZOF4mT3_A2FsyS7V9_yXzD8,마음에 쏙들어
DIAMOND,III,ZA_g_ip4evyxPQqC1rebjOgmyuDrQ4sUg3GUZWt1u7oa1Cw,전적보면 속이 3D
DIAMOND,III,A8u0V9b7GAWQduAtEwjF8q0CKPYYaxbSO6en1JHer3XPDWk,yongseong
DIAMOND,III,QpjW250vnxyHRyGWRCpH5jrWAE7_KPMK4Y4HbECm3LKR7g,하늘나는토끼
DIAMOND,III,K7rrHO9Xvw8wi5HNkm3nt-nZ1tr0M0x_Bxh2oyqFxk2-sA,엄 뚜
DIAMOND,III,pznNb3rgsQZF6m-W_LxGnP0HMntKISFN7EZ3WVQzLPaUjT8,우울한소년
DIAMOND,III,i1-w8jQNulyepHUwkAdQkRwc6GY1Rr8CLOzzJUZwgjSwQw0,이소룡늑대
DIAMOND,III,UDi3X7XyQEnwWHsNq2eOBlErw5ClnqRkPifeU8dhPA8K3A,화정동대가리
DIAMOND,III,Okawdo6Ng50CpeILoWwf0_kZ02fatJQ895uRD7B_oZmNsg,맹 운
DIAMOND,III,pHIgIXWn-lF_b3scGee2ljqucepzU5h4FDbVtLMunErvTso,뚱호라니깐요
DIAMOND,III,ek9Ia6_QejJbB9n9J4VPeOOqvlMYq-TRPJ-EwajicNSwR-o,그만들어가제발
DIAMOND,III,fc1Sd_60K4oj6Vdd8bY5J1RQ0PymMUB81wFJpd7PurFu6eE,revert
DIAMOND,III,z3kVYr63vZmi-jm83ciNoAsb3S5DuS8dgjKJOQzfUE6aOQ,울산 Akaps
DIAMOND,III,Pb7Yqg3KUO1IXRvCG5abInOTaNphoXY06XUx_qOng0dErHA,Slay Bell
DIAMOND,III,vXD2UGzQbZvvR6nfwTcV5vsFhvJ5XxlXtYcVfv36fqMFP68,인도체험기
DIAMOND,III,8eMXaG-2CLI-1NPTQiw1qH2rFL3FOibSTg0tIdT7j_rHBw,푸르른고양이
DIAMOND,III,pi2YBrRmA3NnJBLjcpDvVXOxS5soi5FFBRyiXvcBFYk8Dw,앙 하이드온추띠
DIAMOND,III,Vv2wh6qElYtzYlEEkPvEe7T2B6Bj6uazDRLV0uqFd0reW0o,shyboitobii
DIAMOND,III,BtOYl2CMBpIE4QjscDtYwr-RzoqzaICLpcSrFjt3eX-86FU,담배소주맥주롤
DIAMOND,III,rz4RnZKGNbVPpGql_oK-Dn1HK0BKesUYMgiJwkR6R28mpkI,wallless
DIAMOND,III,oBg2vk_vc_DdG1IfqTQPkVvvomx3NTEMVJi0yUKn-Ey3pg,KIMYONGSEONG
DIAMOND,III,fgNvQ3NhizLrjrhL8x1ehaJS71wLtGN1FjhhrQSre2E-q2I,위잉스
DIAMOND,III,ghD55dn11zOP7OFvNRn5FGmD_6b9feQe5FLWc6BJAIl-Ag,난승패에상관없다
DIAMOND,III,9UisWBJfTNsEilywEXFyn4vOypckR38mGI1W-FpbEuD2BLA,우리탑개못햄
DIAMOND,III,A0uQif7JsTg4Z2MV5YQ8fCKAKRBb5cX61V509B72mxWvkA,Zuxian Wong
DIAMOND,III,DtSx-M6GY1cLg-zPYtpVoSB2bzu0OilF0mPOh1wOGOTPcOM,마음을 가다듬어
DIAMOND,III,9cGJKvgwkh03j6AgNX5LHJ4BFDYA9sB3P44otkFUx3zUXg,완두콩빵돌이
DIAMOND,III,8kP6epvBOGvFp47KhzXwWEY7Zv7f9teSTEjmv4HF8PmsaA,김지훈을아십니까
DIAMOND,III,SdTlqfsQsnzNFZgsNxinkwh9idykypyJxhdlZp1PM3JthMI,퓌 쭈
DIAMOND,III,cboNzCzO7eo8rBJJpyGZzyG_8z1LpI4Mb5EYwPZ3va63og,한요릭
DIAMOND,III,1QO-ibC07ITqNQN30q2o2exap6boJvQfhQJvAvgiUKpSxw,IGTheShy2018
DIAMOND,III,qM2xr2M5SFqbmmZWf-E3FM0NMeL6_9SCnCx170RPqRX8Gw,에버랜드 김정현
DIAMOND,III,SA_4LPc5q8oukUVOXCruN_8obajY3WbKE0o3tPABrP8sLVI,신화 스킨
DIAMOND,III,iHcMKAn3uFjD5ZF1hIo3uS0evcd5VuhBd5FElhGslOMm3g,전판 혜지년
DIAMOND,III,E0kLLIi6GQC8vDlziLnw2pJRQulaev7yEyNJeRHJv_EBwhg,창 따기
DIAMOND,III,iXm1vC9GIi4l8qYC8v3jF7PzbaGTrqRWZKnqjHeoBnzqgw,남 재
DIAMOND,III,HZnqdeocQRiFiNXLot1LwWmn6lawjn1htPF6_xQDlJ27Vg,nochatmelisma
DIAMOND,III,EPveHqFJjp6C5hK1p_AYmZN_kqmOkBO_cxhiXhqvKRnORg,마루앙 펠라이니
DIAMOND,III,aA6L7qqBGkIrxYYFm_c5dZ1JFlbBMU0vzMN8ZOmC1pwPk2I,파크파크박
DIAMOND,III,bpPRM15Z5G4iDTVabqjg5zj-61mjmUviSCfffcMCk31KWwk,태현고자
DIAMOND,III,uf4RpUFOcK77JFOp2OMdt4bgqlewSSn_54K91WPYcjVawg,망치들고겜망침
DIAMOND,III,gxTN81bmzWSh-z5j_Be61fKKJ3rR2XwBCwwkJ07lJYmQxQ,똥쟁희
DIAMOND,III,XBKSJ4i553hc43PBmAlZnPzVclIYbogymsUy_yCr22BS7Wo,ward is my life
DIAMOND,III,Q3tirQWUnQGBbIe0kdLZEGVeyCB89JG1pumLraFtGyMbKg,이목동불빠따
DIAMOND,III,Imfm5ZUW8BSVIP-O8wQAZ1ZLF6LY4KJsPAX8OnVeOqsvzw,fig
DIAMOND,III,ljEm8V-to_N9vD_REPNamS9PxulKuwQ0fwvYwmBXGxCrGQc,빠박정
DIAMOND,III,yZ6OjGd5ibYRqjALO2lHLxLY77NR3wuLRi2RCSJvFv87lQ,살려줘나못해
DIAMOND,III,NHEBFCNWUZ-NQLVBGLpuRLJlM17JURT8EYUl8pVFYf4gnA,쫑화이
DIAMOND,III,L4W2yk_PNggvxcYoDkoO3fHwXgp0xBBhIPGQkG2NbB-nXTY,나는전한결
DIAMOND,III,BGolCMi848mH20D9YeKRhdyI-k35WqoSxd-qOlZZIs6RVCA,묘 램
DIAMOND,III,2e7TdGF3qDgZ20ampS8tBBMGFUA8cqExad7ZAPpmn5eMdQ,외부인첩자
DIAMOND,III,4FjwH6--FUOjb23gOneIARbYgI3foakpOsITVvOO4wJnn-0,또 짱
DIAMOND,III,m3TNCkL5ckQoCo99nxCOgM9RmCDTDL-CxVkZjABVSnPzf2A,트럭운전사였던것
